"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","Comp"
64,500,13.0283010880959,85.2298751033247,-2.55034822297387,81.3042288275344,13.423487544484,37.1786273875451,-2.53380782918149,44.6165020521311,0.771606994024225,0,569,0.569,1.138,3,"intruders competitively inferior"
65,500,13.3506022964337,83.4912507156754,-2.63175195477594,76.849578257642,13.2138047138047,36.5056438471278,-3.02525252525253,43.4647912514692,0.757037897431804,0,571,0.571,1.142,3,"intruders competitively inferior"
66,500,13.4858066219254,72.5374862220685,-3.30537443989411,78.9604383270595,13.4395973154362,36.5156731148835,-3.11912751677852,45.5168772206869,0.744526189880635,0,558,0.558,1.116,3,"intruders competitively inferior"
67,500,13.6620156503118,74.3490636152112,-3.31395809633484,72.3316871452543,13.6243567753002,36.4720517762727,-3.35849056603774,42.3300265836737,0.777922187408809,0,557,0.557,1.114,3,"intruders competitively inferior"
68,500,13.8669819833051,80.5701059648404,-3.30237863181741,76.16376970021,13.479381443299,38.2568891175897,-3.33161512027491,40.8347646846591,0.779288648849837,0,567,0.567,1.134,3,"intruders competitively inferior"
69,500,13.8105428554843,72.772319063633,-3.50667983737124,74.634661337846,13.6131756756757,32.6876772076645,-3.30912162162162,40.1462449124251,0.754963004426596,0,519,0.519,1.038,3,"intruders competitively inferior"
70,500,14.1036606782441,74.383867767069,-3.4523958969049,66.5425758241511,14,38.3646408839779,-3.59375,40.6173457642726,0.806255764169125,0,540,0.54,1.08,3,"intruders competitively inferior"
71,500,14.3024704454307,79.1831299413661,-3.36686851200998,71.2313809253944,14.1787610619469,36.4520303772045,-3.66725663716814,44.8500784535241,0.790692661121501,0,553,0.553,1.106,3,"intruders competitively inferior"
72,500,14.3605354281784,72.0435909349611,-3.35842847976819,66.9071729711342,14.0778546712803,37.90207372581,-3.44290657439446,38.2991610345841,0.78498548795321,0,551,0.551,1.102,3,"intruders competitively inferior"
73,500,14.057223781536,80.0321141611136,-3.5760909814019,73.9016408674389,13.7829861111111,37.8641274154589,-3.57638888888889,41.969806763285,0.793039157424401,0,529,0.529,1.058,3,"intruders competitively inferior"
74,500,14.0957429547179,84.2496926522273,-3.67826922760813,78.6159350099903,14.1191335740072,38.5210437325778,-3.83574007220217,43.4792989992231,0.793985053048173,0,575,0.575,1.15,3,"intruders competitively inferior"
75,500,14.9597656179557,81.7667200840502,-3.60000323315644,76.3654639792583,14.3116666666667,39.7941875347802,-3.9,39.4056761268781,0.768180578970007,0,575,0.575,1.15,3,"intruders competitively inferior"
76,500,14.3512416775495,85.1795774149853,-4.11437573738586,73.4612234662391,14.6983333333333,37.5699471341124,-3.82833333333333,41.9855063995548,0.790961285073254,0,575,0.575,1.15,3,"intruders competitively inferior"
77,500,14.8704549553213,88.4115895747991,-3.64511561582597,65.4147928879497,14.655,37.0009766277129,-3.70333333333333,39.4677685030607,0.787245099143546,0,562,0.562,1.124,3,"intruders competitively inferior"
78,500,15.0603144187425,84.4944167985456,-3.67662528733466,77.8225188819591,14.8722316865417,37.8863777755813,-3.47700170357751,44.1987022576763,0.817450472690275,0,536,0.536,1.072,3,"intruders competitively inferior"
79,500,14.9717133938866,88.819624973467,-3.54056837883161,85.6436387033891,15.0463458110517,40.8157053730583,-3.50445632798574,43.9004265342501,0.817350359918695,0,570,0.57,1.14,3,"intruders competitively inferior"
80,500,15.3169218525913,75.886451896623,-3.06316243324249,75.1395437533505,14.9529411764706,38.2705090116855,-3.28067226890756,40.3773194126135,0.756108096755428,0,549,0.549,1.098,3,"intruders competitively inferior"
81,500,14.9173187996837,80.7523081780228,-3.01675606559962,83.3963387175556,14.9599303135889,40.6249186687828,-3.17770034843206,43.8357322241884,0.794769539051759,0,540,0.54,1.08,3,"intruders competitively inferior"
82,500,15.3569675569514,76.855786138029,-3.18148343744695,74.4984324453297,15.0672566371681,39.3429862549426,-3.26902654867257,38.9204041925563,0.800510173435303,0,568,0.568,1.136,3,"intruders competitively inferior"
83,500,15.3182737094579,83.2720451504828,-3.28336018123605,79.1195099000926,15.1956155143339,38.9650483113805,-3.07925801011804,44.2386399890616,0.795979273459783,0,560,0.56,1.12,3,"intruders competitively inferior"
84,500,15.9261081538308,81.3989088835649,-3.28944482283282,78.3813433289756,15.3641025641026,40.4476817702845,-3.15384615384615,44.0619072708114,0.803179627352612,0,546,0.546,1.092,3,"intruders competitively inferior"
85,500,15.3801494772143,86.8026452259766,-3.05353194081143,79.9476318396292,15.5201401050788,41.5412603312133,-3.18038528896673,41.9095093249762,0.782592117868493,0,554,0.554,1.108,3,"intruders competitively inferior"
86,500,15.7681158483475,82.4822046594548,-3.58023049520044,75.9986691693638,15.4663212435233,42.934417412195,-3.45768566493955,44.3939676449672,0.824493278288416,0,553,0.553,1.106,3,"intruders competitively inferior"
87,500,14.9093666438056,86.6235808784492,-3.02447274473461,73.1747938262033,15.6124567474048,41.1459104184033,-3.37543252595156,39.8778702632037,0.826394474463004,0,573,0.573,1.146,3,"intruders competitively inferior"
88,500,16.0845398417277,82.7845668301031,-3.12023088145212,73.2863060347285,15.8010033444816,39.1345383550977,-3.17892976588629,40.6664229732834,0.817582540425151,0,538,0.538,1.076,3,"intruders competitively inferior"
89,500,16.4762344767487,91.4749359919982,-2.9772914632744,71.4544246828061,15.9893428063943,44.8682136242676,-3.01065719360568,39.8326264356555,0.835770543685733,0,543,0.543,1.086,3,"intruders competitively inferior"
90,500,15.7028890549315,87.0413100211136,-2.97101727757716,80.0906423301814,16.2024647887324,42.7472955014035,-2.77992957746479,43.1983971731624,0.850829618943899,0,531,0.531,1.062,3,"intruders competitively inferior"
91,500,16.2550794733733,83.2713641609831,-2.6347749217213,81.9702226102217,16.3111510791367,43.987695249206,-2.73741007194245,42.9399312982047,0.827778701217252,0,546,0.546,1.092,3,"intruders competitively inferior"
92,500,16.2735223102485,83.2221152098014,-2.18476913656977,80.245312769776,16.3712784588441,43.1426122223246,-2.76882661996497,46.4376931821673,0.821773262460559,0.000924214417744917,541,0.541,1.082,3,"intruders competitively inferior"
93,500,16.772588601195,92.9136743563227,-2.72893506930253,77.5631247276037,16.5848056537102,42.5051846524282,-2.87985865724382,42.8527971481285,0.807982659252789,0,547,0.547,1.094,3,"intruders competitively inferior"
94,500,16.508259047949,84.090260813232,-2.85101214673775,83.3757435659899,16.6590909090909,42.6138751791116,-2.63461538461538,41.9030378553146,0.83188190921918,0.00087260034904014,573,0.573,1.146,3,"intruders competitively inferior"
95,500,16.0881012209018,83.2280320163158,-2.61592826361843,78.2703012393449,16.7341137123746,41.7566567508669,-2.87458193979933,43.1617984011473,0.826087940273249,0,560,0.56,1.12,3,"intruders competitively inferior"
96,500,16.903214814366,82.248743099601,-2.69350447178558,77.8384072342946,16.9538461538462,44.1125922023182,-2.5042735042735,45.6887659524646,0.822313669444838,0,564,0.564,1.128,3,"intruders competitively inferior"
97,500,17.1187967017015,77.3968608837014,-2.26891704932803,74.182096421507,17.2835314091681,41.3191330861717,-2.44821731748727,43.417807190788,0.799551795413558,0,561,0.561,1.122,3,"intruders competitively inferior"
98,500,17.3771308295986,83.1945675496924,-2.82323575495433,82.173706564137,17.2252559726962,41.28934395146,-2.85494880546075,44.3601207666054,0.826751645853945,0,540,0.54,1.08,3,"intruders competitively inferior"
99,500,17.4889477471689,84.7085773659995,-2.7686946789411,73.5034460452195,17.3309734513274,45.5374254691521,-3.1929203539823,45.5708717755602,0.833046389957575,0,526,0.526,1.052,3,"intruders competitively inferior"
100,500,17.3746327814259,86.1549639713685,-3.30320549788082,76.9967203524724,17.3248638838475,45.2851806632569,-3.20508166969147,40.8905923114998,0.827113428093222,0,550,0.55,1.1,3,"intruders competitively inferior"
101,500,17.5515231130662,84.2908418634889,-3.63063051855855,66.6997072907775,17.4278260869565,41.6215240115134,-3.28173913043478,40.7009725799121,0.827565807099125,0,577,0.577,1.154,3,"intruders competitively inferior"
102,500,17.0826178751803,80.7817695647479,-3.0396567406405,72.7203266566732,17.7225913621262,42.8630162353995,-3.25249169435216,39.5833964433585,0.827282933997367,0,520,0.52,1.04,3,"intruders competitively inferior"
103,500,17.6168139617984,88.6156798333421,-2.9169750666499,83.5685977694944,17.5963302752294,47.3735159201295,-3.19633027522936,47.955868861306,0.858602872973367,0,550,0.55,1.1,3,"intruders competitively inferior"
104,500,18.1448910552678,86.9436125751517,-3.00062275258025,76.6878702790107,17.5808695652174,48.2647901833056,-3.27304347826087,40.6099863657022,0.841058014305036,0,572,0.572,1.144,3,"intruders competitively inferior"
105,500,17.4162597841656,93.151156828873,-2.40993525375649,68.501684305922,17.8308207705193,46.7381088889638,-2.96482412060302,39.9668813867998,0.841740945308737,0,547,0.547,1.094,3,"intruders competitively inferior"
106,500,17.907965674696,92.5930953724819,-2.38919315163163,83.3708684071288,17.8671328671329,47.8317024481648,-3.1013986013986,42.6236757988071,0.843850351299156,0,551,0.551,1.102,3,"intruders competitively inferior"
107,500,17.5054860124792,95.1251616422133,-3.46828293733953,69.9287656784348,17.9184027777778,45.3724607487923,-3.44618055555556,42.5570984299517,0.840234638969347,0,565,0.565,1.13,3,"intruders competitively inferior"
108,500,18.1413240509031,90.7813998011085,-3.37151386681897,77.9360584116335,18.1135593220339,45.7442980058128,-3.37796610169492,39.9842335472361,0.865515037525453,0,550,0.55,1.1,3,"intruders competitively inferior"
109,500,18.2004482284868,90.2721571622604,-3.3519628632443,70.5015757587046,18.0695652173913,45.1972428419936,-3.22260869565217,43.1663869110741,0.845593962470853,0,561,0.561,1.122,3,"intruders competitively inferior"
110,500,18.3219840398864,86.9583519204624,-2.59054365353404,78.2905161408117,18.3105802047782,46.8401271841545,-3.14334470989761,40.7178787083224,0.852476141943259,0,540,0.54,1.08,3,"intruders competitively inferior"
111,500,18.5738371467854,88.1013772157814,-3.34689520319339,72.0610010469857,18.516814159292,46.3529969246219,-3.15221238938053,40.9626059122576,0.817643965431543,0.00182815356489945,547,0.547,1.094,3,"intruders competitively inferior"
112,500,18.1570788518159,87.9784866830603,-3.50500499591234,76.8034002267066,18.6713286713287,48.0423989320662,-3.02447552447552,44.7174384284717,0.848200366067887,0,575,0.575,1.15,3,"intruders competitively inferior"
113,500,18.7834462952264,96.5111462146532,-2.42608241875028,71.173874618613,18.7983333333333,45.0327184195882,-2.95,39.4899833055092,0.834718916589826,0,546,0.546,1.092,3,"intruders competitively inferior"
114,500,18.9213099921643,85.4361199159622,-2.76948005433874,77.7001765414817,18.9299474605954,47.0161366639014,-2.97022767075306,44.3201646849172,0.857633225944369,0,564,0.564,1.128,3,"intruders competitively inferior"
115,500,19.3057283447921,85.0257141273514,-2.6426185296723,77.6843157134416,19.0356536502547,43.8813797165725,-2.60271646859083,43.4711490708338,0.843127343241824,0,567,0.567,1.134,3,"intruders competitively inferior"
116,500,19.6455591606658,86.5180914757276,-2.76742666076318,86.3782755256232,19.1368243243243,45.7054437051264,-2.87331081081081,45.3494049252298,0.839564284917714,0,529,0.529,1.058,3,"intruders competitively inferior"
117,500,18.8466560924411,95.4442193169845,-3.18233114645903,78.6061155223787,18.9151624548736,51.1049053080996,-2.92960288808664,43.9896103302629,0.851234575620982,0,566,0.566,1.132,3,"intruders competitively inferior"
118,500,18.83403083014,87.1228800692779,-3.38406314574527,78.0600008250873,19.0203045685279,45.7012819409791,-3.23688663282572,45.2149760532278,0.867148343770071,0,561,0.561,1.122,3,"intruders competitively inferior"
119,500,19.0716780919629,89.978128411796,-3.25597984060473,74.6433828069014,19.1023890784983,46.3211224876754,-3.16382252559727,39.603885534261,0.864531512951092,0,574,0.574,1.148,3,"intruders competitively inferior"
120,500,19.5284179525627,91.6715808443024,-3.02125733279247,68.8472346712339,19.2921535893155,44.9395871603174,-3.17028380634391,39.726807778851,0.852242348291907,0,565,0.565,1.13,3,"intruders competitively inferior"
121,500,19.0865259724424,95.0951080238642,-2.85687327634794,74.184118696361,19.3661016949153,47.2171851169751,-3.02203389830508,38.6361860090357,0.86809148600679,0,552,0.552,1.104,3,"intruders competitively inferior"
122,500,19.0918226248848,101.606656034802,-3.03863735210798,80.9000120557715,19.2478336221837,49.9957635278259,-2.8474870017331,39.3864216252648,0.865223563759348,0,544,0.544,1.088,3,"intruders competitively inferior"
123,500,19.0562194118145,85.7225270351833,-3.15442736422703,73.0997497307077,19.2618629173989,46.2640535656823,-3.08787346221441,39.9852224064952,0.847124906406177,0,577,0.577,1.154,3,"intruders competitively inferior"
124,500,18.7446209121118,88.2162699951087,-2.46079359916598,74.432249395834,19.0697674418605,47.8819796463259,-2.8421926910299,37.221311656652,0.853984295037127,0,520,0.52,1.04,3,"intruders competitively inferior"
125,500,19.1937454259982,93.1432175575134,-2.88710788974814,79.8931071047772,19.1633027522936,49.5155626011873,-2.9394495412844,43.9136063140853,0.867095075827699,0,531,0.531,1.062,3,"intruders competitively inferior"
126,500,19.6663535217606,86.1441036506501,-2.8209378427136,77.2267214277896,19.3507194244604,45.9001976796941,-3.03776978417266,44.3391114135718,0.876094822497875,0,536,0.536,1.072,3,"intruders competitively inferior"
127,500,19.0153236538683,91.8271588637346,-3.53086712574603,77.6857030523592,19.4367201426025,51.59286350904,-3.48128342245989,43.5679526355997,0.868844212522696,0,561,0.561,1.122,3,"intruders competitively inferior"
128,500,19.6762470450595,84.5702213944956,-3.28243289406593,79.6825681367727,19.5,45.3102564102564,-3.22696245733788,42.021904261836,0.863199558577675,0,560,0.56,1.12,3,"intruders competitively inferior"
129,500,19.0752692534875,90.5443396694937,-3.17174536093739,78.9622680433824,19.6,48.5520547945206,-3.40512820512821,41.5633298208641,0.858268703585842,0,537,0.537,1.074,3,"intruders competitively inferior"
130,500,19.2170550396149,93.2686237747131,-3.05826965653183,76.2945627472182,19.4021352313167,52.8005658426425,-2.82562277580071,45.2850464029028,0.875855764806054,0,559,0.559,1.118,3,"intruders competitively inferior"
131,500,19.9314339455065,89.6339154510298,-2.65610297364655,71.2223437923355,19.6626712328767,48.4880724406119,-2.70205479452055,41.1597899386734,0.864687544944829,0,518,0.518,1.036,3,"intruders competitively inferior"
132,500,20.2880042943411,112.76027571443,-3.0184862785447,77.9497887939125,19.902394106814,52.4535551432862,-2.91160220994475,44.2430939226519,0.874207092228087,0,546,0.546,1.092,3,"intruders competitively inferior"
133,500,19.7039912571249,101.80125432289,-2.40195370550635,70.3688789548013,19.8511383537653,53.1058715088948,-2.47285464098074,41.4005776262021,0.862156412909421,0,568,0.568,1.136,3,"intruders competitively inferior"
134,500,20.6249984908612,89.9383183348515,-2.60148397417086,77.7939843782484,20.1669477234401,44.7643111070598,-2.47217537942664,42.9726197529739,0.873829910847049,0,549,0.549,1.098,3,"intruders competitively inferior"
135,500,19.6620315304766,94.1792529199029,-2.26263881151597,78.9872063689912,19.9355400696864,51.4251570376586,-2.72822299651568,43.0534080060322,0.863562500805984,0,544,0.544,1.088,3,"intruders competitively inferior"
136,500,20.1629780603916,87.5738872790531,-2.94345043648594,76.5386852020087,20.0773286467487,49.571474541449,-2.48506151142355,44.9438785613505,0.874830141692316,0,534,0.534,1.068,3,"intruders competitively inferior"
137,500,20.2101558622695,96.1975611420735,-2.98774741217186,83.0904636797478,20.0840787119857,51.9516994633274,-2.60107334525939,48.3907515340374,0.894536112408629,0,531,0.531,1.062,3,"intruders competitively inferior"
138,500,20.208407289041,90.7028793798056,-2.65508024558287,85.2521530720952,20.2140287769784,48.2730280640353,-2.47841726618705,46.6067405535031,0.879007239572445,0,555,0.555,1.11,3,"intruders competitively inferior"
139,500,20.1234126203877,88.4215835026939,-2.56380483809997,77.1512965465138,20.2155172413793,51.357617175868,-2.58448275862069,39.9047674349354,0.870609496154438,0,533,0.533,1.066,3,"intruders competitively inferior"
140,500,20.578389932016,98.8553682148726,-2.4276241726995,80.7910516999453,20.2992831541219,49.495547061511,-2.5179211469534,42.3793910027477,0.857280798094382,0,552,0.552,1.104,3,"intruders competitively inferior"
141,500,20.6581482177204,97.8286640574547,-2.41170245091371,75.3138155787108,20.2894280762565,49.9942109570576,-2.54592720970537,43.5573488349701,0.8624640901269,0,566,0.566,1.132,3,"intruders competitively inferior"
142,500,20.7023556369619,89.2733789553485,-2.62272800920528,83.7901599917297,20.4467005076142,47.3933407898133,-2.63113367174281,45.7959104075253,0.87582505734923,0,549,0.549,1.098,3,"intruders competitively inferior"
143,500,20.7155615111247,96.1926778866286,-2.70294166509027,75.9969194888185,20.4512195121951,50.7785936236326,-2.40940766550523,40.2003301895397,0.882008816418481,0,564,0.564,1.128,3,"intruders competitively inferior"
144,500,20.743171809449,97.2071257056555,-2.57126377514382,70.7383730994055,20.6519524617997,49.1864800249472,-2.26146010186757,41.2682570481503,0.895657367457588,0,567,0.567,1.134,3,"intruders competitively inferior"
145,500,20.6069500656584,84.8352934202112,-2.32616981863585,81.1780036503469,20.7702702702703,47.5748845291993,-2.11486486486486,40.9918598801848,0.895295168849755,0,522,0.522,1.044,3,"intruders competitively inferior"
146,500,20.4160243422147,88.7193213493416,-2.4592550300612,80.5134637400473,20.7257769652651,49.9942610710435,-2.22303473491773,44.2908237405495,0.892298301747493,0,503,0.503,1.006,3,"intruders competitively inferior"
147,500,20.862210303879,93.1630563882091,-1.79877706650953,77.7798924914905,20.6382575757576,53.149729026508,-2.20833333333333,43.2126818469323,0.894563459329043,0,551,0.551,1.102,3,"intruders competitively inferior"
148,500,21.1247502296757,92.5870847194557,-1.7568850128945,86.231961078671,20.6927083333333,50.4671467391304,-1.82118055555556,45.0757940821256,0.896984694843335,0,570,0.57,1.14,3,"intruders competitively inferior"
149,500,20.3908738153459,91.2458490305988,-2.03052256787662,78.9439605794268,20.7327731092437,51.2668534080299,-1.69243697478992,43.7688820982939,0.887846743047323,0,570,0.57,1.14,3,"intruders competitively inferior"
150,500,20.5430994073794,92.9324247460056,-1.8983580842287,76.3406877768844,20.746218487395,53.9068669892199,-1.87563025210084,42.6006677418442,0.897890595462077,0,542,0.542,1.084,3,"intruders competitively inferior"
1,500,-0.0689763280428669,58.6129044164211,-0.122460643119529,41.9372942718082,-0.062,14.294745490982,-0.252,10.5135230460922,0.0477638670565722,0,548,0.548,1.096,4,"intruders competitively inferior"
2,500,0.37952622806413,58.442680813173,-0.0416325799661938,43.1613478933147,0.0346715328467153,14.8086677164093,-0.118613138686131,10.8944975246534,0.00147580694866463,0,571,0.571,1.142,4,"intruders competitively inferior"
3,500,0.592273357686873,58.1420177208885,0.169718597361981,41.8203281075091,0.453590192644483,15.4763511229914,0.0840630472854641,10.2876578486496,-0.0514122972948952,0,531,0.531,1.062,4,"intruders competitively inferior"
4,500,1.15202867917146,54.6036388840353,-0.283917875439022,43.8030172269085,0.885122410546139,12.7169669189496,-0.227871939736347,11.3687311231923,0.00174177467776426,0,578,0.578,1.156,4,"intruders competitively inferior"
5,500,0.827369287516251,61.1051724161577,0.0739499937996016,45.7993292698225,0.911764705882353,14.4722703639515,-0.211072664359862,11.2517316030296,0.0841011380708376,0,572,0.572,1.144,4,"intruders competitively inferior"
6,500,1.41259005822767,58.6713817834066,0.188691983684582,39.1711424270228,1.31993006993007,13.6295145310031,0.0472027972027972,10.2482058221988,-0.0427713987974664,0,532,0.532,1.064,4,"intruders competitively inferior"
7,500,1.70533966929121,53.4386024679289,0.135060522561866,46.9196597339216,1.77443609022556,13.433017572179,0.208646616541353,10.0147650198944,-0.0642913077945934,0,551,0.551,1.102,4,"intruders competitively inferior"
8,500,1.7472106150479,52.4668261652362,-0.0815097307006305,38.6797719003267,2.13430127041742,12.4328394654347,0.134301270417423,8.76011219270747,-0.0243800105078131,0,542,0.542,1.084,4,"intruders competitively inferior"
9,500,1.91187323428629,52.7857463482977,0.0509283886311132,44.4051575705788,2.13284132841328,12.193041449823,0.121771217712177,9.96666007325508,0.0862246389069697,0,551,0.551,1.102,4,"intruders competitively inferior"
10,500,2.05381432624602,51.6222529622194,0.540642646100205,42.4272884349652,2.38656987295826,11.7139283946543,0.26497277676951,10.151479953803,0.114305551492431,0,563,0.563,1.126,4,"intruders competitively inferior"
11,500,2.8091946681144,61.7413141827283,0.514600802129761,44.3714034478264,2.8436944937833,15.6232119492045,0.246891651865009,9.87309975158499,0.139647934878396,0,526,0.526,1.052,4,"intruders competitively inferior"
12,500,2.91034434964052,55.8545074175278,0.124176985271074,43.4857304317,3.15399239543726,12.8924316494659,0.197718631178707,10.1360709759189,0.13013107956098,0,539,0.539,1.078,4,"intruders competitively inferior"
13,500,4.02303019710715,61.2567545664094,-0.228777144199957,42.9238723588559,3.79962894248609,13.6846838769303,-0.269016697588126,10.5390196632894,0.171327368593765,0,519,0.519,1.038,4,"intruders competitively inferior"
14,500,4.39968847047631,55.7519625386324,-0.425120287795858,40.4994209527807,4.24470134874759,15.0152952291681,-0.342967244701349,9.29141280008332,0.0112050349782165,0,562,0.562,1.124,4,"intruders competitively inferior"
15,500,4.38950585685335,56.0654051019602,-0.848656848096369,45.123483550307,4.60498220640569,13.3980499996828,-0.364768683274021,10.6706281995166,-0.0562002309008249,0,531,0.531,1.062,4,"intruders competitively inferior"
16,500,4.96671870169792,51.713850263865,0.0822290652567595,47.9309410704099,4.95291902071563,13.8449490104111,-0.222222222222222,13.0373165618449,0.0176171550716275,0,521,0.521,1.042,4,"intruders competitively inferior"
17,500,5.33330871128,50.5512150388747,-0.223716076094302,42.4308574104312,5.35892514395394,11.7651557655396,-0.262955854126679,11.698028938432,0.0495332426231936,0,514,0.514,1.028,4,"intruders competitively inferior"
18,500,5.63080479349794,46.1992952700162,0.153330761749556,48.3521659807561,5.60311284046693,11.8148830788601,-0.0680933852140078,12.394964388923,0.0515635839046245,0,528,0.528,1.056,4,"intruders competitively inferior"
19,500,5.71657934110005,55.8746901285143,0.161325372503383,45.2034553119139,5.6875,12.5150616698292,0.236742424242424,10.4239225748951,0.108329446471098,0,574,0.574,1.148,4,"intruders competitively inferior"
20,500,6.18763845367225,54.0296810891269,0.957942303998255,44.1606401619396,6.08362369337979,11.1622793415668,0.437282229965157,9.70897410170811,-0.0662167507273427,0,539,0.539,1.078,4,"intruders competitively inferior"
21,500,5.89235704771547,68.3765040967808,-1.00203244140905,75.188092111146,5.70567375886525,26.7409268987063,-1.08510638297872,46.3302218359094,0.650206500328912,0.00824175824175824,546,0.546,1.092,4,"intruders competitively inferior"
22,500,6.00870759296259,75.9316423675869,-1.10154603860496,88.796284315963,6.15761821366025,26.9751129136326,-0.819614711033275,50.5200356407657,0.64607568938968,0.0181818181818182,550,0.55,1.1,4,"intruders competitively inferior"
23,500,5.89190313018464,77.4086520772473,-1.5634787671334,91.3106079456212,5.90260869565217,27.1925890016664,-1.24,53.1896864111498,0.718628626359704,0.0175925925925926,540,0.54,1.08,4,"intruders competitively inferior"
24,500,6.48701591171979,69.3997384937351,-0.892523856019141,92.0119545781215,6.02300884955752,26.8948597250989,-1.32566371681416,51.8795707023159,0.713481460193645,0.0220440881763527,499,0.499,0.998,4,"intruders competitively inferior"
25,500,6.22241382075143,73.1665906953963,-1.15540665030654,84.2297805970212,5.94083969465649,27.3903748193773,-1.41603053435115,51.5665494139798,0.714460742519461,0.0259259259259259,540,0.54,1.08,4,"intruders competitively inferior"
26,500,5.99686525748564,72.8517623924076,-1.52108226124535,90.5228721047153,5.98230088495575,28.2585514341304,-1.66902654867257,53.7927446180882,0.681020068683195,0.0344202898550725,552,0.552,1.104,4,"intruders competitively inferior"
27,500,6.68945593767639,67.6371125590603,-1.82014476592793,83.3586189497521,6.28769497400347,29.2365323512421,-1.79896013864818,51.0879850279222,0.695818817682536,0.0380116959064327,513,0.513,1.026,4,"intruders competitively inferior"
28,500,6.09173003978729,68.3149391173653,-1.39574850813661,84.8367711965412,6.67657992565056,30.7741618381065,-1.56505576208178,50.7713650806837,0.689879779972036,0.0483576642335766,548,0.548,1.096,4,"intruders competitively inferior"
29,500,7.18494813498814,75.8296020032159,-1.35991929463093,87.2022068266306,6.80977312390925,27.5249392841016,-1.85514834205934,50.1905197769072,0.675849663658714,0.0671378091872792,566,0.566,1.132,4,"intruders competitively inferior"
30,500,6.34705989696695,71.2424332196346,-2.25179813906788,74.554311454194,6.64128595600677,28.1050044452092,-2.165820642978,48.5656772491325,0.732826099633164,0.0706422018348624,545,0.545,1.09,4,"intruders competitively inferior"
31,500,7.40500635035838,69.9659796151662,-2.28619790567063,82.406912383245,7.30701754385965,29.8124286991644,-2.33508771929825,48.0298738938735,0.748759869709893,0.050185873605948,538,0.538,1.076,4,"intruders competitively inferior"
32,500,7.54486413465004,75.2787786670353,-2.26495835601985,83.3788876175052,7.61634103019538,30.4183801824238,-2.0550621669627,46.034329311075,0.71668561704087,0.0455373406193078,549,0.549,1.098,4,"intruders competitively inferior"
33,500,7.70414874822327,61.4513054762908,-2.2060387190741,83.8492059867726,7.69686411149826,26.7630966062839,-1.83623693379791,48.5909359018796,0.677794469615576,0.0455390334572491,538,0.538,1.076,4,"intruders competitively inferior"
34,500,7.85198912080555,74.4702310470291,-2.07674751457679,77.3888391182969,7.8348134991119,31.0313837285007,-2.01953818827709,44.7594040568131,0.687812226430764,0.0622743682310469,554,0.554,1.108,4,"intruders competitively inferior"
35,500,7.8865118804802,74.8813710366996,-1.6793159513057,86.6340335605495,7.9119170984456,27.9143733079943,-1.86010362694301,50.0859314771321,0.674022632359123,0.0451263537906137,554,0.554,1.108,4,"intruders competitively inferior"
36,500,8.12567154559814,71.8911900865121,-1.81419462486543,82.6150295875009,8.13471502590674,27.7984294601718,-1.95682210708117,51.0310044163962,0.643442437488421,0.0530035335689046,566,0.566,1.132,4,"intruders competitively inferior"
37,500,8.48207326277578,73.703327597868,-2.62747936439547,80.9647156356291,8.60236886632826,28.317892684046,-2.27580372250423,48.2814304970031,0.715542673625056,0.0481132075471698,530,0.53,1.06,4,"intruders competitively inferior"
38,500,8.45436803638894,76.0758690482744,-2.08690752654314,80.561937015939,8.52252252252252,31.466549582073,-2.16216216216216,46.905063908674,0.73521675379977,0.0451923076923077,520,0.52,1.04,4,"intruders competitively inferior"
39,500,8.80087946052249,71.167410771772,-2.04648457610603,78.361188586995,9.05504587155963,32.7249055585537,-2.00733944954128,47.9925930922828,0.737527009876496,0.0370689655172414,580,0.58,1.16,4,"intruders competitively inferior"
40,500,9.54849730832832,73.3112790504167,-2.08364159238526,77.8800110954338,9.33057851239669,31.0395435389415,-1.70578512396694,45.5887909802419,0.709224863361559,0.0432330827067669,532,0.532,1.064,4,"intruders competitively inferior"
41,500,9.47522792311709,78.684706516236,-1.99230995844691,80.8285729545585,9.52244165170556,34.0772832362476,-1.97666068222621,49.3285909871744,0.747468305462498,0.046617915904936,547,0.547,1.094,4,"intruders competitively inferior"
42,500,10.0403117710584,80.6732745001042,-1.91670424353211,77.990314436492,9.65734265734266,29.2484048350949,-1.99125874125874,46.2608691658604,0.676107983454116,0.0415896487985213,541,0.541,1.082,4,"intruders competitively inferior"
43,500,9.49969677553226,77.2739083897845,-2.27149208893675,86.3885923543788,9.96113074204947,32.2391944713718,-2.08480565371025,48.725538634729,0.756168338491959,0.0545286506469501,541,0.541,1.082,4,"intruders competitively inferior"
44,500,9.91626710301117,71.6853716003039,-2.06387842831829,73.3342336561654,10.0441696113074,31.5927358579068,-2.13250883392226,46.6390474999218,0.74065884246717,0.0606060606060606,561,0.561,1.122,4,"intruders competitively inferior"
45,500,9.92467958894416,73.4359628780777,-2.69453879113229,79.7395493381084,9.90443686006826,31.0404247250664,-2.35494880546075,47.3302062366909,0.733947540536316,0.0565693430656934,548,0.548,1.096,4,"intruders competitively inferior"
